Placement,Reporting Ends,Reach,Impressions, Date,CampaignName,AdSetName,AdName,Frequency,LinkClicks,CTR,CPC,WebForms,CostPerWebForms,VideoPlays,VideoPlays50%,VideoPlays100%,Reporting Starts,Media Source,Creative,,,,Random Date
instream_video,2021-11-22,22,21,11/24/2021 0:00,Web Clicks - On-Main,Zip Code,Shower Static V2,1,4,0.1,,,,5,1,1,2021-11-22,Facebook,Reptile,,,,11/24/2021 0:00
instream_video,2021-11-23,2,6,11/21/2021 0:00,Web Clicks - On-Main,Zip Code,Shower Static V2,1,4,0.1,,,,3,3,0,2021-11-23,Facebook,Reptile,,,,11/21/2021 0:00
instream_video,2021-11-23,10,11,11/20/2021 0:00,Web Clicks - On-Main,Zip Code,Retargeting,1,1,0.1,,,,1,4,3,2021-11-23,Facebook,Retargeting,,,,11/20/2021 0:00
instream_video,2021-11-23,57,56,11/23/2021 0:00,Web Clicks - On-Main,Zip Code,Dryer Static V2,1,0,0.1,,,,2,3,4,2021-11-23,Facebook,Dog,,,,11/23/2021 0:00
marketplace,2021-11-24,3,4,11/29/2021 0:00,Web Clicks - On-Main,Zip Code,Dryer Static V2,1,4,0.1,,,,0,0,1,2021-11-24,Facebook,Dog,,,,11/29/2021 0:00
right_hand_column,2021-11-24,3,7,11/26/2021 0:00,Web Clicks - On-Main,Zip Code,Retargeting,1,2,0.1,,,,3,1,2,2021-11-24,Facebook,Retargeting,,,,11/26/2021 0:00
instream_video,2021-11-24,19,15,11/24/2021 0:00,Web Clicks - On-Main,Zip Code,Retargeting,1,5,0.1,,,,2,3,0,2021-11-24,Facebook,Retargeting,,,,11/24/2021 0:00
search,2021-11-24,4,3,11/21/2021 0:00,Web Clicks - On-Main,Zip Code,Cooking Animated V2,1,2,0.1,,,,3,5,2,2021-11-24,Facebook,Dog Grooming Services,,,,11/21/2021 0:00
search,2021-11-25,6,3,11/27/2021 0:00,Web Clicks - On-Main,Zip Code,Dryer Static V2,1,1,0.1,,,,0,4,2,2021-11-25,Facebook,Dog,,,,11/27/2021 0:00
feed,2021-11-25,7,4,11/24/2021 0:00,Web Clicks - On-Main,Zip Code,Dryer Static V2,1,4,0.1,,,,5,4,2,2021-11-25,Facebook,Dog,,,,11/24/2021 0:00
facebook_stories,2021-11-25,5,4,11/20/2021 0:00,Web Clicks - On-Main,Zip Code,Dryer Static V2,1,4,0.1,,,,2,4,2,2021-11-25,Facebook,Dog,,,,11/20/2021 0:00
video_feeds,2021-11-25,62,59,11/28/2021 0:00,Web Clicks - On-Main,Zip Code,Shower Static V2,1,5,0.1,,,,2,1,4,2021-11-25,Facebook,Reptile,,,,11/28/2021 0:00
instream_video,2021-11-25,20,20,11/29/2021 0:00,Web Clicks - On-Main,Zip Code,Retargeting,1,5,0.1,,,,5,1,0,2021-11-25,Facebook,Retargeting,,,,11/29/2021 0:00
search,2021-11-26,6,8,11/29/2021 0:00,Web Clicks - On-Main,Zip Code,Dryer Static V2,1,3,0.1,,,,0,5,4,2021-11-26,Facebook,Dog,,,,11/29/2021 0:00
video_feeds,2021-11-26,17,12,11/29/2021 0:00,Web Clicks - On-Main,Zip Code,Retargeting,1,4,0.1,,,,5,2,3,2021-11-26,Facebook,Retargeting,,,,11/29/2021 0:00
instream_video,2021-11-27,6,9,11/25/2021 0:00,Web Clicks - On-Main,Zip Code,Shower Static V2,1,0,0.1,,,,2,5,4,2021-11-27,Facebook,Reptile,,,,11/25/2021 0:00
instream_video,2021-11-27,27,22,11/27/2021 0:00,Web Clicks - On-Main,Zip Code,Retargeting,1,5,0.1,,,,0,5,2,2021-11-27,Facebook,Retargeting,,,,11/27/2021 0:00
search,2021-11-27,6,5,11/25/2021 0:00,Web Clicks - On-Main,Zip Code,Dryer Static V2,1,0,0.1,,,,0,3,5,2021-11-27,Facebook,Dog,,,,11/25/2021 0:00
facebook_stories,2021-11-27,4,8,11/23/2021 0:00,Web Clicks - On-Main,Zip Code,Dryer Static V2,1,3,0.1,,,,1,2,2,2021-11-27,Facebook,Dog,,,,11/23/2021 0:00
search,2021-11-28,5,5,11/24/2021 0:00,Web Clicks - On-Main,Zip Code,Dryer Static V2,1,5,0.1,,,,1,3,4,2021-11-28,Facebook,Dog,,,,11/24/2021 0:00
feed,2021-11-28,4,3,11/24/2021 0:00,Web Clicks - On-Main,Zip Code,Dryer Static V2,1,5,0.1,,,,0,5,4,2021-11-28,Facebook,Dog,,,,11/24/2021 0:00
facebook_stories,2021-11-28,6,4,11/27/2021 0:00,Web Clicks - On-Main,Zip Code,Dryer Static V2,1,3,0.1,,,,3,3,1,2021-11-28,Facebook,Dog,,,,11/27/2021 0:00
instream_video,2021-11-29,13,10,11/29/2021 0:00,Web Clicks - On-Main,Zip Code,Retargeting,1,3,0.1,,,,4,2,3,2021-11-29,Facebook,Retargeting,,,,11/29/2021 0:00
right_hand_column,2021-11-29,8,4,11/25/2021 0:00,Web Clicks - On-Main,Zip Code,Dryer Static V2,1,1,0.1,,,,1,2,5,2021-11-29,Facebook,Dog,,,,11/25/2021 0:00
search,2021-11-29,4,6,11/24/2021 0:00,Web Clicks - On-Main,Zip Code,Cooking Animated V2,1,1,0.1,,,,1,1,2,2021-11-29,Facebook,Dog Grooming Services,,,,11/24/2021 0:00
instream_video,2021-11-29,8,5,11/25/2021 0:00,Web Clicks - On-Main,Zip Code,Shower Static V2,1,2,0.1,,,,1,0,3,2021-11-29,Facebook,Reptile,,,,11/25/2021 0:00
instream_video,2021-11-30,4,2,11/25/2021 0:00,Web Clicks - On-Main,Zip Code,Shower Static V2,1,4,0.1,,,,5,1,0,2021-11-30,Facebook,Reptile,,,,11/25/2021 0:00
instream_video,2021-11-30,11,9,12/4/2021 0:00,Web Clicks - On-Main,Zip Code,Retargeting,1,0,0.1,,,,2,1,1,2021-11-30,Facebook,Retargeting,,,,12/4/2021 0:00
feed,2021-11-30,4,7,11/25/2021 0:00,Web Clicks - On-Main,Zip Code,Dryer Static V2,1,4,0.1,,,,1,1,5,2021-11-30,Facebook,Dog,,,,11/25/2021 0:00
instream_video,2021-11-11,34,32,11/14/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Shower Static V2,1,3,0.1,,,,5,1,3,2021-11-11,Facebook,Reptile,,,,11/14/2021 0:00
marketplace,2021-11-12,3,7,11/14/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Shower Static V2,1,0,0.1,,,,3,4,3,2021-11-12,Facebook,Reptile,,,,11/14/2021 0:00
video_feeds,2021-11-12,6,4,11/7/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,3,0.1,,,,5,1,3,2021-11-12,Facebook,Reptile,,,,11/7/2021 0:00
facebook_stories,2021-11-12,9,9,11/10/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,2,0.1,,,,3,0,4,2021-11-12,Facebook,Reptile,,,,11/10/2021 0:00
video_feeds,2021-11-12,11,12,11/11/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Shower Static V2,1,2,0.1,,,,4,0,0,2021-11-12,Facebook,Reptile,,,,11/11/2021 0:00
instant_article,2021-11-12,10,10,11/16/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Shower Static V2,1,0,0.1,,,,1,4,4,2021-11-12,Facebook,Reptile,,,,11/16/2021 0:00
facebook_stories,2021-11-12,8,8,11/8/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Shower Static V2,1,4,0.1,,,,1,2,3,2021-11-12,Facebook,Reptile,,,,11/8/2021 0:00
instream_video,2021-11-12,3,7,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Shower Static V2,1,0,0.1,,,,5,3,5,2021-11-12,Facebook,Reptile,,,,11/15/2021 0:00
marketplace,2021-11-13,6,5,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,3,0.1,,,,0,4,2,2021-11-13,Facebook,Reptile,,,,11/15/2021 0:00
facebook_stories,2021-11-13,5,2,11/18/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,2,0.1,,,,4,4,0,2021-11-13,Facebook,Reptile,,,,11/18/2021 0:00
instant_article,2021-11-13,4,2,11/16/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,5,0.1,,,,3,3,4,2021-11-13,Facebook,Reptile,,,,11/16/2021 0:00
video_feeds,2021-11-13,12,10,11/8/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,1,0.1,,,,1,2,4,2021-11-13,Facebook,Reptile,,,,11/8/2021 0:00
instream_video,2021-11-13,5,5,11/11/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,0,0.1,,,,4,0,0,2021-11-13,Facebook,Reptile,,,,11/11/2021 0:00
marketplace,2021-11-13,2,2,11/12/2021 0:00,Lead Gen - On - Main October - December 2021,Retargeting,Retargeting,1,3,0.1,,,,2,4,0,2021-11-13,Facebook,Retargeting,,,,11/12/2021 0:00
feed,2021-11-13,7,8,11/16/2021 0:00,Lead Gen - On - Main October - December 2021,Retargeting,Retargeting,1,5,0.1,,,,4,0,2,2021-11-13,Facebook,Retargeting,,,,11/16/2021 0:00
feed,2021-11-13,24,23,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Shower Static V2,1,2,0.1,,,,4,0,2,2021-11-13,Facebook,Reptile,,,,11/15/2021 0:00
instream_video,2021-11-14,10,7,11/13/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,5,0.1,,,,1,2,4,2021-11-14,Facebook,Reptile,,,,11/13/2021 0:00
search,2021-11-14,5,3,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,1,0.1,,,,0,2,0,2021-11-14,Facebook,Reptile,,,,11/15/2021 0:00
instream_video,2021-11-15,6,7,11/16/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,0,0.1,,,,4,5,5,2021-11-15,Facebook,Reptile,,,,11/16/2021 0:00
marketplace,2021-11-15,9,5,11/14/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,2,0.1,,,,1,2,4,2021-11-15,Facebook,Reptile,,,,11/14/2021 0:00
facebook_stories,2021-11-15,6,6,11/11/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,4,0.1,,,,4,2,2,2021-11-15,Facebook,Reptile,,,,11/11/2021 0:00
instagram_explore,2021-11-15,7,7,11/12/2021 0:00,Lead Gen - On - Main October - December 2021,Retargeting,Retargeting,1,2,0.1,,,,1,1,0,2021-11-15,Instagram,Retargeting,,,,11/12/2021 0:00
marketplace,2021-11-15,2,3,11/12/2021 0:00,Lead Gen - On - Main October - December 2021,Retargeting,Retargeting,1,0,0.1,,,,5,3,4,2021-11-15,Facebook,Retargeting,,,,11/12/2021 0:00
video_feeds,2021-11-15,10,7,11/18/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,2,0.1,,,,5,1,1,2021-11-15,Facebook,Reptile,,,,11/18/2021 0:00
instream_video,2021-11-16,3,4,11/21/2021 0:00,Lead Gen - On - Main October - December 2021,Retargeting,Retargeting,1,3,0.1,,,,5,3,5,2021-11-16,Facebook,Retargeting,,,,11/21/2021 0:00
facebook_stories,2021-11-16,4,4,11/12/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,0,0.1,,,,0,2,5,2021-11-16,Facebook,Reptile,,,,11/12/2021 0:00
instream_video,2021-11-16,6,5,11/12/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,4,0.1,,,,2,0,3,2021-11-16,Facebook,Reptile,,,,11/12/2021 0:00
marketplace,2021-11-16,3,5,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,5,0.1,,,,5,2,5,2021-11-16,Facebook,Reptile,,,,11/15/2021 0:00
video_feeds,2021-11-17,10,7,11/21/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,5,0.1,,,,4,5,5,2021-11-17,Facebook,Reptile,,,,11/21/2021 0:00
marketplace,2021-11-17,9,9,11/14/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,0,0.1,,,,2,2,3,2021-11-17,Facebook,Reptile,,,,11/14/2021 0:00
facebook_stories,2021-11-17,8,5,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,3,0.1,,,,0,1,4,2021-11-17,Facebook,Reptile,,,,11/15/2021 0:00
instant_article,2021-11-17,8,6,11/22/2021 0:00,Lead Gen - On - Main October - December 2021,Retargeting,Retargeting,1,1,0.1,,,,1,2,3,2021-11-17,Facebook,Retargeting,,,,11/22/2021 0:00
instream_video,2021-11-17,6,3,11/19/2021 0:00,Lead Gen - On - Main October - December 2021,Retargeting,Retargeting,1,0,0.1,,,,3,5,3,2021-11-17,Facebook,Retargeting,,,,11/19/2021 0:00
instant_article,2021-11-17,8,3,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Shower Static V2,1,3,0.1,,,,3,5,3,2021-11-17,Facebook,Reptile,,,,11/15/2021 0:00
instream_video,2021-11-17,6,5,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Shower Static V2,1,3,0.1,,,,5,2,1,2021-11-17,Facebook,Reptile,,,,11/15/2021 0:00
video_feeds,2021-11-17,2,5,11/22/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Shower Static V2,1,2,0.1,,,,3,1,2,2021-11-17,Facebook,Reptile,,,,11/22/2021 0:00
instant_article,2021-11-18,4,6,11/17/2021 0:00,Lead Gen - On - Main October - December 2021,Retargeting,Retargeting,1,3,0.1,,,,5,0,2,2021-11-18,Facebook,Retargeting,,,,11/17/2021 0:00
facebook_stories,2021-11-18,6,4,11/13/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,5,0.1,,,,0,2,2,2021-11-18,Facebook,Reptile,,,,11/13/2021 0:00
instream_video,2021-11-19,5,5,11/21/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,4,0.1,,,,4,5,4,2021-11-19,Facebook,Reptile,,,,11/21/2021 0:00
marketplace,2021-11-19,6,6,11/18/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,2,0.1,,,,3,5,2,2021-11-19,Facebook,Reptile,,,,11/18/2021 0:00
video_feeds,2021-11-19,7,4,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Shower Static V2,1,1,0.1,,,,0,4,4,2021-11-19,Facebook,Reptile,,,,11/15/2021 0:00
facebook_stories,2021-11-19,4,3,11/17/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,4,0.1,,,,3,0,1,2021-11-19,Facebook,Reptile,,,,11/17/2021 0:00
video_feeds,2021-11-19,8,6,11/16/2021 0:00,Lead Gen - On - Main October - December 2021,Retargeting,Retargeting,1,2,0.1,,,,4,2,4,2021-11-19,Facebook,Retargeting,,,,11/16/2021 0:00
facebook_stories,2021-11-20,7,5,11/23/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,5,0.1,,,,5,3,5,2021-11-20,Facebook,Reptile,,,,11/23/2021 0:00
instream_video,2021-11-20,2,7,11/23/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,2,0.1,,,,2,0,3,2021-11-20,Facebook,Reptile,,,,11/23/2021 0:00
facebook_stories,2021-11-20,7,4,11/16/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Shower Static V2,1,4,0.1,,,,2,3,3,2021-11-20,Facebook,Reptile,,,,11/16/2021 0:00
instream_video,2021-11-20,6,6,11/19/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Shower Static V2,1,4,0.1,,,,4,2,4,2021-11-20,Facebook,Reptile,,,,11/19/2021 0:00
marketplace,2021-11-20,7,4,11/21/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Shower Static V2,1,4,0.1,,,,4,0,3,2021-11-20,Facebook,Reptile,,,,11/21/2021 0:00
video_feeds,2021-11-20,7,8,11/19/2021 0:00,Lead Gen - On - Main October - December 2021,Retargeting,Retargeting,1,3,0.1,,,,3,1,5,2021-11-20,Facebook,Retargeting,,,,11/19/2021 0:00
facebook_stories,2021-11-20,10,8,11/21/2021 0:00,Lead Gen - On - Main October - December 2021,Retargeting,Retargeting,1,1,0.1,,,,4,5,4,2021-11-20,Facebook,Retargeting,,,,11/21/2021 0:00
marketplace,2021-11-21,3,5,11/17/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,0,0.1,,,,5,0,2,2021-11-21,Facebook,Reptile,,,,11/17/2021 0:00
facebook_stories,2021-11-21,6,3,11/25/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Shower Static V2,1,3,0.1,,,,2,0,0,2021-11-21,Facebook,Reptile,,,,11/25/2021 0:00
facebook_stories,2021-11-21,7,8,11/23/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,1,0.1,,,,0,3,0,2021-11-21,Facebook,Reptile,,,,11/23/2021 0:00
facebook_stories,2021-11-21,6,8,11/17/2021 0:00,Lead Gen - On - Main October - December 2021,Retargeting,Retargeting,1,0,0.1,,,,2,5,2,2021-11-21,Facebook,Retargeting,,,,11/17/2021 0:00
video_feeds,2021-11-21,8,3,11/17/2021 0:00,Lead Gen - On - Main October - December 2021,Retargeting,Retargeting,1,0,0.1,,,,3,2,0,2021-11-21,Facebook,Retargeting,,,,11/17/2021 0:00
instream_video,2021-11-21,3,3,11/20/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,4,0.1,,,,3,1,5,2021-11-21,Facebook,Reptile,,,,11/20/2021 0:00
video_feeds,2021-11-22,2,7,11/27/2021 0:00,Lead Gen - On - Main October - December 2021,Retargeting,Retargeting,1,2,0.1,,,,2,3,4,2021-11-22,Facebook,Retargeting,,,,11/27/2021 0:00
instream_video,2021-11-22,10,5,11/27/2021 0:00,Lead Gen - On - Main October - December 2021,Email,Shower Static V2,1,3,0.1,,,,0,2,0,2021-11-22,Facebook,Reptile,,,,11/27/2021 0:00
facebook_stories,2021-11-22,7,7,11/26/2021 0:00,Lead Gen - On - Main October - December 2021,Retargeting,Retargeting,1,0,0.1,,,,5,2,5,2021-11-22,Facebook,Retargeting,,,,11/26/2021 0:00
feed,2021-11-12,30,28,11/13/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Dryer Static V2,1,0,0.1,,,,3,1,1,2021-11-12,Facebook,Dog,,,,11/13/2021 0:00
marketplace,2021-11-13,4,7,11/17/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Dryer Static V2,1,4,0.1,,,,0,5,2,2021-11-13,Facebook,Dog,,,,11/17/2021 0:00
facebook_stories,2021-11-13,10,11,11/16/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Dryer Static V2,1,3,0.1,,,,0,4,1,2021-11-13,Facebook,Dog,,,,11/16/2021 0:00
facebook_stories,2021-11-14,2,7,11/19/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Dryer Static V2,1,3,0.1,,,,2,3,1,2021-11-14,Facebook,Dog,,,,11/19/2021 0:00
facebook_stories,2021-11-16,6,2,11/21/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Dryer Static V2,1,0,0.1,,,,5,2,4,2021-11-16,Facebook,Dog,,,,11/21/2021 0:00
instream_video,2021-11-17,5,7,11/16/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Dryer Static V2,1,5,0.1,,,,4,5,2,2021-11-17,Facebook,Dog,,,,11/16/2021 0:00
instream_video,2021-11-18,5,2,11/19/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Dryer Static V2,1,0,0.1,,,,3,3,3,2021-11-18,Facebook,Dog,,,,11/19/2021 0:00
facebook_stories,2021-11-18,2,4,11/14/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Dryer Static V2,1,1,0.1,,,,4,3,0,2021-11-18,Facebook,Dog,,,,11/14/2021 0:00
feed,2021-11-20,13,12,11/18/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Dryer Static V2,1,2,0.1,,,,4,2,0,2021-11-20,Facebook,Dog,,,,11/18/2021 0:00
feed,2021-11-22,13,12,11/19/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code + Email,Dryer Static V2,1,2,0.1,,,,2,3,4,2021-11-22,Facebook,Dog,,,,11/19/2021 0:00
instagram_explore,2021-11-16,3,7,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,2,0.1,,,,4,0,2,2021-11-16,Instagram,Dog,,,,11/15/2021 0:00
instagram_explore,2021-11-23,6,7,11/28/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,1,0.1,,,,1,0,5,2021-11-23,Instagram,Dog,,,,11/28/2021 0:00
instagram_explore,2021-11-24,10,8,11/27/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,1,0.1,,,,0,2,2,2021-11-24,Instagram,Dog,,,,11/27/2021 0:00
instagram_explore,2021-11-25,5,9,11/29/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,3,0.1,,,,4,4,0,2021-11-25,Instagram,Dog,,,,11/29/2021 0:00
instagram_explore,2021-11-26,6,9,12/1/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,2,0.1,,,,5,0,2,2021-11-26,Instagram,Dog,,,,12/1/2021 0:00
instagram_explore,2021-11-27,9,11,11/29/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,5,0.1,,,,4,5,0,2021-11-27,Instagram,Dog,,,,11/29/2021 0:00
instagram_explore,2021-11-29,44,43,11/28/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,0,0.1,,,,1,3,0,2021-11-29,Instagram,Dog,,,,11/28/2021 0:00
instagram_explore,2021-11-30,21,23,12/5/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,0,0.1,,,,0,3,2,2021-11-30,Instagram,Dog,,,,12/5/2021 0:00
marketplace,2021-11-12,26,24,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,3,0.1,,,,1,4,0,2021-11-12,Facebook,Dog,,,,11/15/2021 0:00
search,2021-11-12,6,4,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,1,0.1,,,,5,0,2,2021-11-12,Facebook,Dog,,,,11/15/2021 0:00
instream_video,2021-11-12,7,7,11/12/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,0,0.1,,,,5,2,2,2021-11-12,Facebook,Dog,,,,11/12/2021 0:00
instant_article,2021-11-12,15,10,11/10/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,5,0.1,,,,5,5,2,2021-11-12,Facebook,Dog,,,,11/10/2021 0:00
facebook_stories,2021-11-12,17,15,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,0,0.1,,,,0,1,1,2021-11-12,Facebook,Dog,,,,11/15/2021 0:00
instream_video,2021-11-13,23,24,11/16/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,5,0.1,,,,1,2,2,2021-11-13,Facebook,Dog,,,,11/16/2021 0:00
facebook_stories,2021-11-13,33,32,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,0,0.1,,,,4,1,0,2021-11-13,Facebook,Dog,,,,11/15/2021 0:00
video_feeds,2021-11-13,63,66,11/14/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,3,0.1,,,,1,5,3,2021-11-13,Facebook,Dog,,,,11/14/2021 0:00
search,2021-11-14,7,9,11/14/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,4,0.1,,,,4,4,5,2021-11-14,Facebook,Dog,,,,11/14/2021 0:00
instream_video,2021-11-14,7,11,11/18/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,5,0.1,,,,5,4,5,2021-11-14,Facebook,Dog,,,,11/18/2021 0:00
marketplace,2021-11-14,12,10,11/14/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,5,0.1,,,,5,2,3,2021-11-14,Facebook,Dog,,,,11/14/2021 0:00
facebook_stories,2021-11-14,21,19,11/10/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,1,0.1,,,,2,0,4,2021-11-14,Facebook,Dog,,,,11/10/2021 0:00
video_feeds,2021-11-15,28,25,11/19/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,3,0.1,,,,0,5,0,2021-11-15,Facebook,Dog,,,,11/19/2021 0:00
instream_video,2021-11-15,6,8,11/20/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,0,0.1,,,,5,0,0,2021-11-15,Facebook,Dog,,,,11/20/2021 0:00
marketplace,2021-11-15,14,14,11/10/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,1,0.1,,,,3,3,2,2021-11-15,Facebook,Dog,,,,11/10/2021 0:00
instant_article,2021-11-15,6,8,11/17/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,2,0.1,,,,4,3,4,2021-11-15,Facebook,Dog,,,,11/17/2021 0:00
search,2021-11-15,5,7,11/11/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,4,0.1,,,,2,4,2,2021-11-15,Facebook,Dog,,,,11/11/2021 0:00
facebook_stories,2021-11-16,18,18,11/19/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,2,0.1,,,,3,0,2,2021-11-16,Facebook,Dog,,,,11/19/2021 0:00
instream_video,2021-11-16,12,14,11/11/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,4,0.1,,,,0,4,1,2021-11-16,Facebook,Dog,,,,11/11/2021 0:00
marketplace,2021-11-16,8,8,11/13/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,2,0.1,,,,3,2,2,2021-11-16,Facebook,Dog,,,,11/13/2021 0:00
search,2021-11-16,4,8,11/13/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,5,0.1,,,,1,2,1,2021-11-16,Facebook,Dog,,,,11/13/2021 0:00
video_feeds,2021-11-16,34,35,11/15/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,4,0.1,,,,5,3,2,2021-11-16,Facebook,Dog,,,,11/15/2021 0:00
facebook_stories,2021-11-17,42,47,11/19/2021 0:00,Lead Gen - On - Main October - December 2021,Zip Code,Dryer Static V2,1,5,0.1,,,,3,0,1,2021-11-17,Facebook,Dog,,,,11/19/2021 0:00
